Player,Season,Mat,Inns,Batting Runs,SR,Ave,Country,Cum batting Ave,Cum battings Runs Total,Cum Inns Total,Cum SR,player_id,Overs,Bowling_Runs,Wkts,Econ,Cumulative Overs,Cumulative Wkts,Cumulative Runs,Cumulative Inns,Cumulative Econ,Dis,Ct,St,D/I
KIC Asalanka,2021/22,14,14.0,354.0,130.62,29.5,Sri Lanka,28.06,418.0,17.0,114.54,732c038e,1.0,14.0,0.0,14.0,1.0,0.0,14.0,1.0,14.0,3.0,3.0,0.0,0.17647058823529413
KIC Asalanka,2022,7,7.0,112.0,104.67,16.0,Sri Lanka,24.54,530.0,24.0,111.25,732c038e,3.1,8.0,0.0,2.52,4.1,0.0,22.0,3.0,7.333333333333333,4.0,4.0,0.0,0.16666666666666666
KIC Asalanka,2022/23,13,13.0,293.0,129.07,26.63,Sri Lanka,25.28,823.0,37.0,115.71,732c038e,1.0,8.0,0.0,8.0,5.1,0.0,30.0,4.0,7.5,7.0,7.0,0.0,0.1891891891891892
KIC Asalanka,2023/24,7,7.0,167.0,143.96,27.83,Sri Lanka,25.68,990.0,44.0,121.36,732c038e,1.0,8.0,0.0,8.0,6.1,0.0,38.0,5.0,7.6,11.0,11.0,0.0,0.25
KIC Asalanka,2024,6,6.0,85.0,128.78,14.16,Sri Lanka,24.3,1075.0,50.0,122.59,732c038e,0.0,0.0,0.0,0.0,6.1,0.0,38.0,5.0,7.6,15.0,15.0,0.0,0.3
KIC Asalanka,2024/25,3,2.0,68.0,161.9,34.0,Sri Lanka,24.67,1143.0,52.0,128.21,732c038e,4.0,20.0,3.0,5.0,10.1,3.0,58.0,7.0,8.285714285714286,15.0,15.0,0.0,0.2830188679245283
KJ Abbott,2012/13,1,1.0,2.0,100.0,2.0,South Africa,2.0,2.0,1.0,100.0,a9da7784,4.0,41.0,1.0,10.25,4.0,1.0,41.0,1.0,41.0,0.0,0.0,0.0,0.0
KJ Abbott,2013/14,1,0.0,0.0,0.0,0.0,South Africa,2.0,2.0,1.0,50.0,a9da7784,1.0,5.0,1.0,5.0,5.0,2.0,46.0,2.0,23.0,1.0,1.0,0.0,0.5
KJ Abbott,2014/15,6,2.0,4.0,100.0,4.0,South Africa,3.33,6.0,3.0,66.67,a9da7784,20.5,170.0,5.0,8.16,25.5,7.0,216.0,8.0,27.0,6.0,6.0,0.0,0.75
KJ Abbott,2015,4,1.0,9.0,112.5,9.0,South Africa,4.75,15.0,4.0,78.13,a9da7784,13.2,101.0,4.0,7.57,38.7,11.0,317.0,12.0,26.416666666666668,7.0,7.0,0.0,0.5833333333333334
KJ Abbott,2015/16,9,2.0,8.0,133.33,4.0,South Africa,4.5,23.0,6.0,89.17,a9da7784,33.3,262.0,15.0,7.82,72.0,26.0,579.0,21.0,27.571428571428573,7.0,7.0,0.0,0.3333333333333333
KJ Coetzer,2008,3,3.0,99.0,90.82,49.5,Scotland,49.5,99.0,3.0,90.82,85d8110a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KJ Coetzer,2009,2,2.0,75.0,159.57,37.5,Scotland,44.7,174.0,5.0,125.2,85d8110a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4
KJ Coetzer,2009/10,4,4.0,60.0,86.95,15.0,Scotland,31.5,234.0,9.0,112.45,85d8110a,8.0,47.0,5.0,5.87,8.0,5.0,47.0,3.0,15.666666666666666,2.0,2.0,0.0,0.2222222222222222
KJ Coetzer,2011/12,4,4.0,135.0,109.75,33.75,Scotland,32.19,369.0,13.0,111.77,85d8110a,2.0,15.0,0.0,7.5,10.0,5.0,62.0,4.0,15.5,6.0,6.0,0.0,0.46153846153846156
KJ Coetzer,2012,1,1.0,14.0,60.86,14.0,Scotland,30.89,383.0,14.0,101.59,85d8110a,1.0,9.0,0.0,9.0,11.0,5.0,71.0,5.0,14.2,6.0,6.0,0.0,0.42857142857142855
KJ Coetzer,2012/13,2,2.0,25.0,73.52,12.5,Scotland,28.59,408.0,16.0,96.91,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,8.0,8.0,0.0,0.5
KJ Coetzer,2013/14,4,4.0,34.0,106.25,8.5,Scotland,24.58,442.0,20.0,98.25,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,10.0,10.0,0.0,0.5
KJ Coetzer,2015,8,6.0,145.0,147.95,24.16,Scotland,24.48,587.0,26.0,104.46,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,10.0,10.0,0.0,0.38461538461538464
KJ Coetzer,2015/16,7,7.0,163.0,135.83,27.16,Scotland,25.05,750.0,33.0,107.94,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,13.0,13.0,0.0,0.3939393939393939
KJ Coetzer,2016/17,4,4.0,100.0,125.0,25.0,Scotland,25.04,850.0,37.0,109.65,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,15.0,15.0,0.0,0.40540540540540543
KJ Coetzer,2018,6,6.0,185.0,152.89,30.83,Scotland,25.85,1035.0,43.0,113.58,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,16.0,16.0,0.0,0.37209302325581395
KJ Coetzer,2018/19,3,3.0,78.0,144.44,26.0,Scotland,25.86,1113.0,46.0,116.15,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,17.0,17.0,0.0,0.3695652173913043
KJ Coetzer,2019,3,3.0,104.0,165.07,34.66,Scotland,26.4,1217.0,49.0,119.92,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,18.0,18.0,0.0,0.3673469387755102
KJ Coetzer,2019/20,7,7.0,169.0,103.68,24.14,Scotland,26.12,1386.0,56.0,118.76,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,19.0,19.0,0.0,0.3392857142857143
KJ Coetzer,2021,3,3.0,10.0,47.61,3.33,Scotland,24.96,1396.0,59.0,114.01,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,20.0,20.0,0.0,0.3389830508474576
KJ Coetzer,2021/22,9,9.0,99.0,102.06,11.0,Scotland,23.11,1495.0,68.0,113.27,85d8110a,0.0,0.0,0.0,0.0,11.0,5.0,71.0,5.0,14.2,22.0,22.0,0.0,0.3235294117647059
KJ Ferrary,2021/22,1,1.0,35.0,140.0,35.0,Gibraltar,35.0,35.0,1.0,140.0,81898acc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0
KJ Ferrary,2022,4,3.0,56.0,80.0,18.66,Gibraltar,22.75,91.0,4.0,110.0,81898acc,13.0,78.0,4.0,6.0,13.0,4.0,78.0,4.0,19.5,5.0,5.0,0.0,1.0
KJ Ferrary,2024,4,3.0,41.0,110.81,41.0,Gibraltar,30.57,132.0,7.0,110.27,81898acc,10.2,71.0,7.0,6.87,23.2,11.0,149.0,7.0,21.285714285714285,6.0,6.0,0.0,0.6666666666666666
KJ O'Brien,2008,4,3.0,26.0,89.65,13.0,Ireland,13.0,26.0,3.0,89.65,243431b5,10.0,58.0,4.0,5.8,10.0,4.0,58.0,3.0,19.333333333333332,0.0,0.0,0.0,0.0
KJ O'Brien,2009,5,5.0,69.0,123.21,17.25,Ireland,15.66,95.0,8.0,106.43,243431b5,7.0,57.0,0.0,8.14,17.0,4.0,115.0,6.0,19.166666666666668,2.0,2.0,0.0,0.25
KJ O'Brien,2009/10,6,6.0,25.0,113.63,5.0,Ireland,11.09,120.0,14.0,108.83,243431b5,14.3,119.0,2.0,8.2,31.3,6.0,234.0,11.0,21.272727272727273,6.0,6.0,0.0,0.42857142857142855
KJ O'Brien,2010,2,1.0,9.0,56.25,9.0,Ireland,10.95,129.0,15.0,95.69,243431b5,4.0,30.0,2.0,7.5,35.3,8.0,264.0,13.0,20.307692307692307,7.0,7.0,0.0,0.4375
KJ O'Brien,2011/12,8,6.0,89.0,104.7,22.25,Ireland,14.18,218.0,21.0,97.49,243431b5,14.0,89.0,8.0,6.35,49.3,16.0,353.0,17.0,20.764705882352942,10.0,10.0,0.0,0.4166666666666667
KJ O'Brien,2012,3,3.0,5.0,62.5,1.66,Ireland,12.61,223.0,24.0,91.66,243431b5,8.0,52.0,2.0,6.5,57.3,18.0,405.0,19.0,21.31578947368421,10.0,10.0,0.0,0.37037037037037035
KJ O'Brien,2012/13,2,2.0,48.0,109.09,24.0,Ireland,13.49,271.0,26.0,94.15,243431b5,3.0,18.0,1.0,6.0,60.3,19.0,423.0,20.0,21.15,11.0,11.0,0.0,0.39285714285714285
KJ O'Brien,2013/14,7,7.0,128.0,160.0,25.6,Ireland,16.06,399.0,33.0,102.38,243431b5,18.0,127.0,7.0,7.05,78.3,26.0,550.0,26.0,21.153846153846153,14.0,14.0,0.0,0.4
KJ O'Brien,2015,8,6.0,109.0,137.97,21.8,Ireland,16.94,508.0,39.0,106.33,243431b5,19.0,95.0,11.0,5.0,97.3,37.0,645.0,32.0,20.15625,16.0,16.0,0.0,0.3902439024390244
KJ O'Brien,2015/16,6,5.0,56.0,93.33,14.0,Ireland,16.61,564.0,44.0,105.03,243431b5,17.0,105.0,8.0,6.17,114.3,45.0,750.0,38.0,19.736842105263158,16.0,16.0,0.0,0.3404255319148936
KJ O'Brien,2016,1,1.0,32.0,133.33,32.0,Ireland,16.95,596.0,45.0,107.61,243431b5,4.0,39.0,1.0,9.75,118.3,46.0,789.0,39.0,20.23076923076923,16.0,16.0,0.0,0.3333333333333333
KJ O'Brien,2016/17,7,7.0,106.0,115.21,15.14,Ireland,16.71,702.0,52.0,108.24,243431b5,21.0,209.0,8.0,9.95,139.3,54.0,998.0,46.0,21.695652173913043,17.0,17.0,0.0,0.3090909090909091
KJ O'Brien,2018,8,8.0,73.0,121.66,10.42,Ireland,15.87,775.0,60.0,109.27,243431b5,9.0,101.0,4.0,11.22,148.3,58.0,1099.0,50.0,21.98,20.0,20.0,0.0,0.31746031746031744
KJ O'Brien,2018/19,6,6.0,246.0,150.0,41.0,Ireland,18.15,1021.0,66.0,112.18,243431b5,2.0,35.0,0.0,17.5,150.3,58.0,1134.0,51.0,22.235294117647058,23.0,23.0,0.0,0.3333333333333333
KJ O'Brien,2019,5,5.0,151.0,157.29,30.2,Ireland,19.0,1172.0,71.0,115.19,243431b5,0.0,0.0,0.0,0.0,150.3,58.0,1134.0,51.0,22.235294117647058,24.0,24.0,0.0,0.32432432432432434
KJ O'Brien,2019/20,18,18.0,500.0,158.73,27.77,Ireland,20.77,1672.0,89.0,117.91,243431b5,0.0,0.0,0.0,0.0,150.3,58.0,1134.0,51.0,22.235294117647058,35.0,35.0,0.0,0.3804347826086957
KJ O'Brien,2021,8,8.0,150.0,107.91,18.75,Ireland,20.61,1822.0,97.0,117.32,243431b5,0.0,0.0,0.0,0.0,150.3,58.0,1134.0,51.0,22.235294117647058,36.0,36.0,0.0,0.36
KJ O'Brien,2021/22,6,6.0,151.0,109.42,25.16,Ireland,20.87,1973.0,103.0,116.88,243431b5,2.2,15.0,0.0,6.42,152.5,58.0,1149.0,52.0,22.096153846153847,40.0,40.0,0.0,0.37735849056603776
KJ Patel,2021/22,6,3.0,8.0,27.58,2.67,Seychelles,2.67,8.0,3.0,27.58,d6b4e3e2,22.1,148.0,4.0,6.67,22.1,4.0,148.0,6.0,24.666666666666668,0.0,0.0,0.0,0.0
KJ Stagno,2022,4,4.0,97.0,151.56,24.25,Gibraltar,24.25,97.0,4.0,151.56,46ad7e01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KJ Stagno,2023,11,11.0,237.0,185.15,23.7,Gibraltar,23.85,334.0,15.0,168.36,46ad7e01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.6
KJ Stagno,2023/24,4,3.0,174.0,174.0,58.0,Gibraltar,29.54,508.0,18.0,170.24,46ad7e01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,2.0,0.5789473684210527
KJ Stagno,2024,6,6.0,148.0,189.74,24.66,Gibraltar,28.32,656.0,24.0,175.11,46ad7e01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,0.48
KJ Young,2019,3,3.0,42.0,123.52,42.0,Belize,42.0,42.0,3.0,123.52,8bba9ec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
KJ Young,2021/22,6,6.0,114.0,97.43,19.0,Belize,26.67,156.0,9.0,110.48,8bba9ec2,13.0,109.0,3.0,8.38,13.0,3.0,109.0,4.0,27.25,7.0,7.0,0.0,0.7777777777777778
KK Ahmed,2018/19,9,1.0,1.0,100.0,1.0,India,1.0,1.0,1.0,100.0,a2f46292,35.0,321.0,10.0,9.17,35.0,10.0,321.0,9.0,35.666666666666664,2.0,2.0,0.0,0.2222222222222222
KK Ahmed,2019,2,0.0,0.0,0.0,0.0,India,1.0,1.0,1.0,50.0,a2f46292,5.0,30.0,1.0,6.0,40.0,11.0,351.0,11.0,31.90909090909091,3.0,3.0,0.0,0.2727272727272727
KK Ahmed,2019/20,3,0.0,0.0,0.0,0.0,India,1.0,1.0,1.0,33.33,a2f46292,12.0,108.0,2.0,9.0,52.0,13.0,459.0,14.0,32.785714285714285,3.0,3.0,0.0,0.21428571428571427
KK Ahmed,2024,4,1.0,0.0,0.0,0.0,India,0.5,1.0,2.0,25.0,a2f46292,14.0,103.0,3.0,7.35,66.0,16.0,562.0,18.0,31.22222222222222,4.0,4.0,0.0,0.2222222222222222
KK Dobell,2022/23,3,2.0,3.0,50.0,3.0,Japan,3.0,3.0,2.0,50.0,d792374d,7.0,46.0,3.0,6.57,7.0,3.0,46.0,3.0,15.333333333333334,0.0,0.0,0.0,0.0
KK Lin Thu,2023,4,4.0,13.0,32.5,3.25,Myanmar,3.25,13.0,4.0,32.5,6cf75582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5
KK Lin Thu,2023/24,3,3.0,12.0,44.44,4.0,Myanmar,3.57,25.0,7.0,38.47,6cf75582,10.0,42.0,3.0,4.2,10.0,3.0,42.0,3.0,14.0,2.0,2.0,0.0,0.2857142857142857
KK Lin Thu,2024,6,6.0,36.0,63.15,6.0,Myanmar,4.69,61.0,13.0,46.7,6cf75582,1.0,10.0,0.0,10.0,11.0,3.0,52.0,4.0,13.0,4.0,4.0,0.0,0.3076923076923077
KK Tillett,2021/22,5,3.0,12.0,52.17,4.0,Belize,4.0,12.0,3.0,52.17,55fedd51,5.2,74.0,4.0,13.87,5.2,4.0,74.0,3.0,24.666666666666668,0.0,0.0,0.0,0.0
KL Rahul,2016,5,4.0,179.0,159.82,89.5,India,89.5,179.0,4.0,159.82,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2
KL Rahul,2016/17,3,3.0,101.0,136.48,33.66,India,65.57,280.0,7.0,148.15,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125
KL Rahul,2017,1,1.0,24.0,133.33,24.0,India,60.37,304.0,8.0,143.21,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1111111111111111
KL Rahul,2017/18,6,5.0,196.0,143.06,39.2,India,52.23,500.0,13.0,143.17,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.3333333333333333
KL Rahul,2018,4,4.0,196.0,181.48,65.33,India,55.31,696.0,17.0,150.83,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.3157894736842105
KL Rahul,2018/19,8,7.0,183.0,130.71,30.5,India,48.08,879.0,24.0,147.48,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.2962962962962963
KL Rahul,2019,1,1.0,20.0,111.11,20.0,India,46.95,899.0,25.0,142.28,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.2857142857142857
KL Rahul,2019/20,14,13.0,562.0,143.0,51.09,India,48.37,1461.0,38.0,142.37,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,1.0,0.4146341463414634
KL Rahul,2020/21,7,7.0,96.0,101.05,13.71,India,42.98,1557.0,45.0,137.78,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,1.0,0.3958333333333333
KL Rahul,2021/22,7,7.0,274.0,144.21,45.66,India,43.34,1831.0,52.0,138.43,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,1.0,0.38181818181818183
KL Rahul,2022,8,8.0,198.0,129.41,24.75,India,40.86,2029.0,60.0,137.61,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,1.0,0.36507936507936506
KL Rahul,2022/23,8,8.0,236.0,124.21,33.71,India,40.02,2265.0,68.0,136.49,b17e2f24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,1.0,0.3380281690140845
KM Awala,2022,2,1.0,0.0,0.0,0.0,Ghana,0.0,0.0,1.0,0.0,c6c7d01b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KM Awala,2023/24,15,14.0,145.0,83.81,11.15,Ghana,10.41,145.0,15.0,41.91,c6c7d01b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.058823529411764705
KM Dabengwa,2006/07,1,1.0,7.0,53.84,7.0,Zimbabwe,7.0,7.0,1.0,53.84,df08c69e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KM Dabengwa,2007/08,2,1.0,0.0,0.0,0.0,Zimbabwe,3.5,7.0,2.0,26.92,df08c69e,2.0,29.0,0.0,14.5,3.0,1.0,30.0,2.0,15.0,1.0,1.0,0.0,0.3333333333333333
KM Dabengwa,2008/09,3,3.0,26.0,136.84,13.0,Zimbabwe,9.2,33.0,5.0,63.56,df08c69e,6.0,50.0,1.0,8.33,9.0,2.0,80.0,5.0,16.0,2.0,2.0,0.0,0.3333333333333333
KM Dabengwa,2010/11,2,2.0,13.0,162.5,13.0,Zimbabwe,10.29,46.0,7.0,88.3,df08c69e,2.0,26.0,0.0,13.0,11.0,2.0,106.0,7.0,15.142857142857142,2.0,2.0,0.0,0.25
KM Jadhav,2015,2,2.0,14.0,107.69,7.0,India,7.0,14.0,2.0,107.69,99d63244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
KM Jadhav,2016,3,2.0,77.0,140.0,38.5,India,22.75,91.0,4.0,123.85,99d63244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2
KM Jadhav,2017,2,1.0,4.0,100.0,4.0,India,19.0,95.0,5.0,115.9,99d63244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285
KM Jadhav,2017/18,2,1.0,27.0,100.0,27.0,India,20.33,122.0,6.0,111.92,99d63244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1111111111111111
KM Jarvis,2011,2,1.0,0.0,0.0,0.0,Zimbabwe,0.0,0.0,1.0,0.0,59792462,8.0,45.0,4.0,5.62,8.0,4.0,45.0,2.0,22.5,0.0,0.0,0.0,0.0
KM Jarvis,2011/12,4,1.0,0.0,0.0,0.0,Zimbabwe,0.0,0.0,2.0,0.0,59792462,14.0,135.0,6.0,9.64,22.0,10.0,180.0,6.0,30.0,0.0,0.0,0.0,0.0
KM Jarvis,2012/13,3,3.0,9.0,64.28,9.0,Zimbabwe,5.4,9.0,5.0,21.43,59792462,10.1,90.0,0.0,8.85,32.1,10.0,270.0,9.0,30.0,0.0,0.0,0.0,0.0
KM Jarvis,2017/18,2,1.0,1.0,12.5,1.0,Zimbabwe,4.67,10.0,6.0,19.2,59792462,7.4,46.0,3.0,6.0,39.5,13.0,316.0,11.0,28.727272727272727,1.0,1.0,0.0,0.09090909090909091
KM Jarvis,2018,1,0.0,0.0,0.0,0.0,Zimbabwe,4.67,10.0,6.0,15.36,59792462,2.0,9.0,1.0,4.5,41.5,14.0,325.0,12.0,27.083333333333332,1.0,1.0,0.0,0.08333333333333333
KM Jarvis,2018/19,2,1.0,0.0,0.0,0.0,Zimbabwe,4.0,10.0,7.0,12.8,59792462,6.0,66.0,3.0,11.0,47.5,17.0,391.0,14.0,27.928571428571427,1.0,1.0,0.0,0.07142857142857142
KM Jarvis,2019,8,5.0,45.0,125.0,22.5,Zimbabwe,11.71,55.0,12.0,28.83,59792462,26.5,274.0,11.0,10.21,74.0,28.0,665.0,22.0,30.227272727272727,5.0,5.0,0.0,0.22727272727272727
KM Venkataswamy,2022,1,1.0,55.0,134.14,55.0,Czech Republic,55.0,55.0,1.0,134.14,34cca64a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMA Paul,2018,7,4.0,30.0,103.44,15.0,West Indies,15.0,30.0,4.0,103.44,75224f22,24.5,210.0,8.0,8.45,24.5,8.0,210.0,7.0,30.0,1.0,1.0,0.0,0.14285714285714285
KMA Paul,2018/19,6,5.0,94.0,140.29,31.33,West Indies,24.07,124.0,9.0,121.87,75224f22,23.5,184.0,9.0,7.72,48.0,17.0,394.0,13.0,30.307692307692307,1.0,1.0,0.0,0.07692307692307693
KMA Paul,2019,3,1.0,3.0,27.27,3.0,West Indies,21.96,127.0,10.0,90.33,75224f22,9.2,92.0,3.0,9.85,57.2,20.0,486.0,16.0,30.375,1.0,1.0,0.0,0.0625
KMA Paul,2019/20,2,2.0,15.0,93.75,15.0,West Indies,20.8,142.0,12.0,91.19,75224f22,7.0,54.0,4.0,7.71,64.2,24.0,540.0,18.0,30.0,2.0,2.0,0.0,0.1111111111111111
KMA Paul,2020/21,2,2.0,26.0,130.0,26.0,West Indies,21.55,168.0,14.0,98.95,75224f22,7.0,103.0,0.0,14.71,71.2,24.0,643.0,20.0,32.15,2.0,2.0,0.0,0.1
KMA Paul,2022,3,2.0,19.0,82.6,19.0,West Indies,21.23,187.0,16.0,96.23,75224f22,5.0,57.0,1.0,11.4,76.2,25.0,700.0,23.0,30.434782608695652,3.0,3.0,0.0,0.13043478260869565
KMC Bandara,2016,1,1.0,2.0,50.0,2.0,Sri Lanka,2.0,2.0,1.0,50.0,2c997ad3,1.0,11.0,0.0,11.0,1.0,0.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0
KMDN Kulasekara,2008/09,2,2.0,20.0,222.22,20.0,Sri Lanka,20.0,20.0,2.0,222.22,469ea22b,7.5,59.0,1.0,7.53,7.5,1.0,59.0,2.0,29.5,0.0,0.0,0.0,0.0
KMDN Kulasekara,2009,5,5.0,16.0,76.19,3.2,Sri Lanka,8.0,36.0,7.0,149.2,469ea22b,20.0,175.0,4.0,8.75,27.5,5.0,234.0,7.0,33.42857142857143,4.0,4.0,0.0,0.5714285714285714
KMDN Kulasekara,2009/10,2,1.0,10.0,100.0,10.0,Sri Lanka,8.25,46.0,8.0,132.8,469ea22b,7.0,86.0,1.0,12.28,34.5,6.0,320.0,9.0,35.55555555555556,5.0,5.0,0.0,0.5555555555555556
KMDN Kulasekara,2010,3,1.0,6.0,85.71,6.0,Sri Lanka,8.0,52.0,9.0,121.03,469ea22b,10.0,53.0,5.0,5.3,44.5,11.0,373.0,12.0,31.083333333333332,5.0,5.0,0.0,0.4166666666666667
KMDN Kulasekara,2011,3,1.0,4.0,66.66,4.0,Sri Lanka,7.6,56.0,10.0,110.16,469ea22b,10.0,80.0,3.0,8.0,54.5,14.0,453.0,15.0,30.2,5.0,5.0,0.0,0.3333333333333333
KMDN Kulasekara,2012,2,2.0,6.0,60.0,6.0,Sri Lanka,7.33,62.0,12.0,101.8,469ea22b,7.0,26.0,4.0,3.71,61.5,18.0,479.0,17.0,28.176470588235293,6.0,6.0,0.0,0.35294117647058826
KMDN Kulasekara,2012/13,10,2.0,27.0,168.75,27.0,Sri Lanka,10.14,89.0,14.0,111.36,469ea22b,32.0,197.0,9.0,6.15,93.5,27.0,676.0,27.0,25.037037037037038,8.0,8.0,0.0,0.2962962962962963
KMDN Kulasekara,2013,2,1.0,10.0,111.11,10.0,Sri Lanka,10.13,99.0,15.0,111.33,469ea22b,8.0,59.0,3.0,7.37,101.5,30.0,735.0,29.0,25.344827586206897,8.0,8.0,0.0,0.27586206896551724
KMDN Kulasekara,2013/14,11,4.0,40.0,137.93,13.33,Sri Lanka,10.81,139.0,19.0,114.29,469ea22b,37.2,266.0,15.0,7.12,138.7,45.0,1001.0,40.0,25.025,12.0,12.0,0.0,0.3
KMDN Kulasekara,2014,1,1.0,9.0,180.0,9.0,Sri Lanka,10.72,148.0,20.0,120.86,469ea22b,4.0,39.0,1.0,9.75,142.7,46.0,1040.0,41.0,25.365853658536587,13.0,13.0,0.0,0.3170731707317073
KMDN Kulasekara,2015/16,9,6.0,45.0,109.75,7.5,Sri Lanka,9.97,193.0,26.0,119.85,469ea22b,33.0,240.0,10.0,7.27,175.7,56.0,1280.0,50.0,25.6,17.0,17.0,0.0,0.34
KMDN Kulasekara,2016/17,8,4.0,22.0,104.76,22.0,Sri Lanka,11.58,215.0,30.0,118.59,469ea22b,29.0,250.0,10.0,8.62,204.7,66.0,1530.0,58.0,26.379310344827587,17.0,17.0,0.0,0.29310344827586204
KNA Bandara,2020/21,3,3.0,75.0,125.0,37.5,Sri Lanka,37.5,75.0,3.0,125.0,585dda5d,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.3333333333333333
KNA Bandara,2021,1,1.0,9.0,47.36,9.0,Sri Lanka,30.38,84.0,4.0,86.18,585dda5d,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.5
KNA Bandara,2022/23,1,0.0,0.0,0.0,0.0,Sri Lanka,30.38,84.0,4.0,57.45,585dda5d,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.4
KNA Bandara,2023,1,1.0,13.0,144.44,13.0,Sri Lanka,26.9,97.0,5.0,79.2,585dda5d,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.3333333333333333
KO Altamirano,2024,1,1.0,0.0,0.0,0.0,Costa Rica,0.0,0.0,1.0,0.0,d5f4f4e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KO Meth,2011/12,2,1.0,6.0,100.0,6.0,Zimbabwe,6.0,6.0,1.0,100.0,9fbc7bc4,7.0,64.0,0.0,9.14,7.0,0.0,64.0,2.0,32.0,1.0,1.0,0.0,0.5
KO Otieno,2008,4,4.0,74.0,93.67,18.5,Kenya,18.5,74.0,4.0,93.67,fbaa61d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5
